DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,QUARTER,QGDP_SYS,QGDP_UNIT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2014,-5.518860375,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2015,-11.38417554,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2016,6.650425146,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2017,5.155869239,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2018,11.17700604,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2019,-6.408920933,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2020,-18.63376609,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2021,33.81591772,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2022,14.53788702,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,NFC,Q4,CUR,GWTH_RATE,2023,5.085910746,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2013,24.13381677,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2014,17.99464285,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2015,1.523459762,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2016,6.312640093,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2017,5.426901012,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2018,5.86775614,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2019,13.26419572,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2020,-8.390119199,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2021,23.49051077,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2022,17.46079131,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2023,5.324786317,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,HUM,Q1,CUR,GWTH_RATE,2024,7.872372322,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2012,360160.9066,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2013,362372.1902,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2014,379957.5502,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2015,335590.4818,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2016,319159.799,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2017,356885.8672,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2018,376176.188,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2019,381307.5923,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2020,357547.7707,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2021,352684.5004,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2022,420534.9995,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2023,455877.9941,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,TOT_GDP,Q1,CUR,VAL,2024,474791.135,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2013,6.244317438,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2014,4.58719762,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2015,-12.77311057,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2016,0.349718119,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2017,3.511121818,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2018,11.42206007,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2019,-4.129558716,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2020,-17.4443099,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2021,23.05873849,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2022,25.76085645,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q3,CUR,GWTH_RATE,2023,-3.133262599,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2012,1848.3411,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2013,2312,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2014,2992.022281,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2015,2706.558922,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2016,2493.647408,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2017,2803.272838,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2018,2725.011076,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2019,3008.268872,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2020,2874.461387,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2021,3281.951954,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2022,2905.868777,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q4,CUR,VAL,2023,3024.604856,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2013,3.960245484,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2014,-3.87437675,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2015,9.317685462,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2016,17.61238879,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2017,14.2754667,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2018,-0.076390526,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2019,1.624614672,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2020,3.339213017,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2021,1.137102286,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2022,1.832142627,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PUB,Q4,CUR,GWTH_RATE,2023,12.19492251,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2012,10497.32377,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2013,9576.968748,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2014,10779.33239,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2015,12256.93911,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2016,12804.43124,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2017,14289.58203,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2018,15018.0758,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2019,17446.86195,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2020,16193.74762,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2021,18651.09154,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2022,20027.28877,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q3,CUR,VAL,2023,21765.39501,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2013,-2.993742477,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2014,11.53575841,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2015,5.965112626,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2016,-4.550461238,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2017,3.559151001,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2018,4.331050895,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2019,-1.334213002,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2020,11.60746842,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2021,-23.42455996,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2022,34.35095939,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2023,26.64414152,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,TRA,Q1,CUR,GWTH_RATE,2024,3.343581125,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2012,317156.0306,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2013,330968.414,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2014,345514.0873,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2015,291869.174,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2016,288777.2658,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2017,298073.9547,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2018,337734.5918,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2019,320678.0301,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2020,258896.3746,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2021,328068.5364,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2022,423564.8515,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,NFC,Q3,CUR,VAL,2023,400747.4264,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2013,12.58286029,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2014,7.324149899,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2015,6.488501101,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2016,2.820209789,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2017,0.423991109,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2018,5.320492363,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2019,4.329226715,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2020,-16.30099959,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2021,12.65269632,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2022,8.571884905,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q3,CUR,GWTH_RATE,2023,5.223290597,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2012,761.8983667,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2013,1020.385481,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2014,1722.467191,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2015,2763.803206,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2016,2619.010501,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2017,2716.660938,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2018,2676.615747,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2019,2882.759615,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2020,2998.501773,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2021,3483.681817,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2022,3132.772244,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,AGR,Q3,CUR,VAL,2023,3208.986474,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2013,-0.400768253,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2014,7.306953604,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2015,-37.25117145,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2016,-25.07556379,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2017,6.470755963,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2018,45.58299367,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2019,-8.187609477,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2020,-56.92048911,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2021,125.8606129,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2022,70.8883789,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2023,-23.42986665,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,MIN,Q2,CUR,GWTH_RATE,2024,5.912458689,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2013,26.88627795,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2014,10.18958205,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2015,7.945699851,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2016,7.008695311,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2017,-4.030824282,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2018,3.500794798,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2019,4.670658823,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2020,-19.09978097,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2021,9.361758572,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2022,14.5884626,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q4,CUR,GWTH_RATE,2023,16.41029968,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2013,7.818761277,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2014,3.418456205,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2015,3.717766135,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2016,2.736637905,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2017,3.052216882,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2018,1.467192109,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2019,2.397380308,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2020,-12.23896698,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2021,4.158548801,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2022,10.54498177,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,WHO,Q3,CUR,GWTH_RATE,2023,6.786892054,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2012,8875.310857,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2013,8900.676408,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2014,9647.298012,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2015,11789.22961,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2016,12031.30777,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2017,14145.86362,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2018,14124.63561,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2019,15234.04697,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2020,14962.59074,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2021,17783.83876,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2022,19406.91262,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2023,21187.47948,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CUR,VAL,2024,22306.42777,,,,0
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2013,4.356074834,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2014,9.032365417,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2015,3.85203711,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2016,5.635675354,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2017,1.456574109,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2018,3.10958639,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2019,2.760714823,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2020,-0.029788274,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2021,3.48169429,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2022,6.369434253,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,INF,Q3,CUR,GWTH_RATE,2023,4.402275248,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2013,20.43931726,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2014,18.73182598,,,,1
FCSA:DF_QGDP_CUR(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q2,CUR,GWTH_RATE,2015,9.902753294,,,,1
