DATAFLOW,REF_AREA,FREQ,UNIT_MEASURE,SOURCE_DETAIL,MEASURE,QUARTER,QGDP_SYS,QGDP_UNIT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,OBS_COMMENT,DECIMALS
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CON,GWTH_RATE,2022,4.74867479,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,FIN,Q3,CON,GWTH_RATE,2023,11.83292387,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2013,0.720076032,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2014,0.932721694,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2015,12.82914853,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2016,6.385899195,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2017,-0.498438961,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2018,3.159970478,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2019,-1.064007132,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2020,-9.082906495,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2021,9.192045738,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2022,5.089213582,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,TOT_GDP,Q4,CON,GWTH_RATE,2023,4.320014862,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2012,260443.5342,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2013,273414.6851,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2014,288957.8567,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2015,302019.4868,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2016,315932.9285,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2017,319118.5718,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2018,324466.5877,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2019,332633.1657,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2020,311007.7562,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2021,332692.0487,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2022,361978.6642,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2023,371049.552,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,NFC,Q2,CON,VAL,2024,383999.4234,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2012,7853.003544,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2013,8165.948863,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2014,8416.673548,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2015,6206.67767,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2016,7002.640629,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2017,8240.409079,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2018,8290.230272,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2019,8731.27366,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2020,9126.311101,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2021,10584.78097,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2022,11758.87836,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2023,12336.35528,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ELE,Q2,CON,VAL,2024,12810.99808,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2013,4.318078389,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2014,8.276170419,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2015,8.027738422,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2016,10.61686946,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2017,10.10248859,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2018,3.001844486,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2019,10.4657258,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2020,-16.00558297,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2021,-19.52657219,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2022,25.54893552,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2023,4.437008731,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACC,Q1,CON,GWTH_RATE,2024,4.579716003,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2013,6.205157719,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2014,-1.383908674,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2015,18.9634473,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2016,12.37773292,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2017,0.080698306,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2018,4.325070392,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2019,0.472359202,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2020,5.149933017,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2021,12.62183183,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2022,14.38157774,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q3,CON,GWTH_RATE,2023,2.598004518,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2013,3.726492418,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2014,-1.128055824,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2015,-29.23763929,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2016,16.64984385,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2017,11.20183268,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2018,4.038735937,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2019,10.01908028,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2020,7.336598906,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2021,5.45414557,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2022,13.05525742,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ELE,Q3,CON,GWTH_RATE,2023,5.373299356,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2013,29.7302757,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2014,5.291364593,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2015,-0.615272788,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2016,5.452583995,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2017,-1.384816005,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2018,10.78648963,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2019,14.6794015,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2020,-1.739413215,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2021,3.174070004,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2022,5.155106412,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ACT,Q4,CON,GWTH_RATE,2023,0.692724459,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2012,1468.054089,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2013,1534.792179,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2014,1438.035965,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2015,1613.722659,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2016,1755.126545,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2017,2280.601921,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2018,2201.088416,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2019,2181.443979,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2020,2125.321413,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2021,1729.494285,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2022,1968.360793,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2023,2017.102139,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,ART,Q1,CON,VAL,2024,2022.388849,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2012,3053.890381,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2013,3592.094408,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2014,3701.873155,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2015,4068.836322,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2016,3825.425404,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2017,3858.295739,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2018,4063.094745,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2019,4304.475938,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2020,4782.005034,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2021,6800.845983,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2022,7318.465977,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,HUM,Q3,CON,VAL,2023,7785.414685,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2012,6902.373248,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2013,7293.804336,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2014,8205.684755,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2015,8047.608693,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2016,9280.414736,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2017,10048.66475,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2018,9440.643788,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2019,9734.272553,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2020,9637.019027,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2021,10276.87542,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2022,11020.89898,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,INF,Q4,CON,VAL,2023,11487.52965,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2013,1.07410067,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2014,9.92441993,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2015,2.837621935,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2016,5.525908069,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2017,3.613201959,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2018,-0.439688574,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2019,-4.448905314,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2020,7.340017678,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2021,-9.268438373,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2022,16.33898359,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2023,-0.130629894,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,PRO,Q1,CON,GWTH_RATE,2024,1.898559347,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2013,17.64654485,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2014,2.66007857,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2015,13.15414741,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2016,13.34470901,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2017,5.337024979,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2018,0.96452328,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2019,6.382731074,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2020,-0.271048336,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2021,13.99337829,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2022,7.506176036,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2023,5.587080009,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,MAN,Q2,CON,GWTH_RATE,2024,2.413119242,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2013,-1.798563438,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2014,14.70546544,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2015,0.10240325,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2016,9.864752688,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2017,5.846897303,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2018,-3.268428505,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2019,5.445703431,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2020,-14.5776464,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2021,9.996081635,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2022,13.10167291,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,REA,Q3,CON,GWTH_RATE,2023,4.96844015,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2013,-16.61339793,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2014,21.42213749,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2015,2.475098881,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2016,14.6229957,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2017,19.78348895,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2018,-4.494098368,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2019,0.002761747,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2020,-20.5133892,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2021,12.99800677,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2022,3.400730764,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,PERCENT,FCSC,ART,Q4,CON,GWTH_RATE,2023,6.622361525,,,,1
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2012,13450.76572,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2013,13595.24048,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2014,14944.48924,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2015,15368.55734,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2016,16217.80969,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2017,16803.79191,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2018,16729.90756,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2019,15985.60981,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2020,17158.9564,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2021,15568.5891,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2022,18112.33832,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2023,18088.67819,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,PRO,Q1,CON,VAL,2024,18432.10248,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2012,20843.58766,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2013,24812.12064,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2014,27638.2367,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2015,29742.07562,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2016,31778.43406,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2017,31630.76924,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2018,30725.07329,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2019,30271.94489,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2020,29683.66103,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2021,30353.31379,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2022,31126.63094,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2023,36731.5142,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,FIN,Q2,CON,VAL,2024,39375.67167,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CON,VAL,2012,3141.100781,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CON,VAL,2013,3248.35972,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CON,VAL,2014,3489.294977,,,,0
FCSA:DF_QGDP_CON(1.8.0),AE,Q,MILAED,FCSC,EDU,Q2,CON,VAL,2015,3840.782726,,,,0
