DATAFLOW,MEASURE,UNIT_MEASURE,REF_AREA,FREQ,CPI_DIV,SOURCE_DETAIL,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2014-09,101.38,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2014-10,101.27,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2014-11,101.17,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2014-12,100.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-01,102.08,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-02,101.89,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-03,101.7,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-04,102.2,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-05,102.36,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-06,102.38,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-07,102.25,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-08,102.27,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-09,102.14,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-10,102.32,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-11,102.18,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2015-12,102.23,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-01,102.03,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-02,102.05,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-03,101.66,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-04,101.65,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-05,102.21,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-06,101.8,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-07,102.37,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-08,104.37,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-09,104.26,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-10,104.49,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-11,104.08,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2016-12,104.61,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-01,111.53,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-02,114.48,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-03,114.44,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-04,114.04,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-05,112.73,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-06,112.89,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-07,113.16,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-08,114.45,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-09,114.08,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-10,113.54,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-11,113.86,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2017-12,114.32,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-01,119.24,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-02,119.45,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-03,118.86,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-04,118.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-05,119.01,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-06,117.9,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-07,117.9,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-08,117.35,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-09,116.26,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-10,115.51,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-11,115.68,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2018-12,115.82,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-01,117.06,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-02,120.92,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-03,119.04,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-04,116.63,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-05,116.49,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-06,116.96,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-07,117.28,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-08,117.36,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-09,117.4,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-10,117.25,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-11,117.11,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2019-12,115.74,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-01,116.1,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-02,115.84,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-03,115.64,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-04,117.28,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-05,117.06,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-06,117.72,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-07,116.93,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-08,117.43,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-09,115.28,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-10,115.87,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-11,116.07,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX14,INDX,AE,M,MIS,FCSA,2020-12,116.08,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,INDX,AE,M,ALL,FCSA,2018-10,110.4,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-01,100.0859707,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-02,100.0859707,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-03,100.0683336,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-04,100.0625783,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-05,100.0625783,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-06,100.0625783,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-07,100.0625783,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-08,100.0625783,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-09,100.049544,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-10,100.049544,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-11,100.049544,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2021-12,99.29820185,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-01,100.6906451,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-02,100.6906451,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-03,100.3692461,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-04,100.5200742,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-05,100.5200742,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-06,101.0865925,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-07,101.1,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-08,101.0990394,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-09,101.3326949,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-10,101.3326949,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-11,101.3326949,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2022-12,101.3326949,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-01,101.2570594,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-02,101.2570594,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-03,101.2570594,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-04,101.9082376,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-05,101.9082376,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-06,101.9082376,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-07,101.8252456,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-08,101.8252456,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-09,104.0897711,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-10,104.0897837,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-11,103.3531349,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2023-12,103.3531349,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-01,104.153028,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-02,104.153028,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-03,104.153028,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-04,104.394389,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-05,104.394389,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-06,104.394389,2,,
FCSA:DF_CPI(3.2.0),CPI_INDEX21,INDX,AE,M,EDU,FCSA,2024-07,104.394389,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-02,0.29,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-03,0.75,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-04,1.08,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-05,-0.12,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-06,0.06,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-07,0.55,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-08,-0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-09,0.21,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-10,0.46,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-11,-0.23,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2008-12,-0.06,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-01,4.44,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-02,0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-03,0.34,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-04,-0.26,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-05,0.22,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-06,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-07,-0.46,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-08,-0.55,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-09,-0.65,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-10,-0.53,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-11,-0.13,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2009-12,0.25,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-01,-0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-02,0.87,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-03,-0.07,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-04,1.13,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-05,0.45,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-06,0.35,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-07,3.48,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-08,0.61,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-09,1.57,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-10,-0.08,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-11,-0.08,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2010-12,0.27,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-01,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-02,0.07,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-03,-0.5,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-04,0.29,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-05,0.05,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-06,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-07,-0.11,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-08,0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-09,0,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-10,-0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-11,0.13,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2011-12,-0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-01,0.06,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-02,-0.32,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-03,0.06,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-04,0.28,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-05,-0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-06,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-07,0.05,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-08,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-09,0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-10,0.11,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-11,0.06,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2012-12,0.17,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-01,0.29,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-02,-0.04,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-03,0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-04,0.02,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-05,0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-06,-0.01,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-07,0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-08,0.43,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-09,0.08,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-10,0.05,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-11,-0.14,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2013-12,0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-01,0.08,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-02,-0.12,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-03,0.17,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-04,0.34,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-05,0.1,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-06,0.81,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-07,0.25,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-08,0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-09,-0.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-10,-0.04,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-11,0.04,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2014-12,0.17,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-01,-0.25,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-02,0.04,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-03,0.17,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-04,0.06,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-05,0.1,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-06,-0.15,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-07,0.03,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-08,10.63,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-09,-4.41,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-10,-4.12,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-11,-2.4,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2015-12,-0.45,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-01,-2.99,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-02,-2.64,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-03,-2.38,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-04,3.42,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-05,4.09,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-06,2.46,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-07,0.79,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-08,-2.28,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-09,-0.49,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-10,-0.42,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-11,1.66,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2016-12,-0.45,2,,
FCSA:DF_CPI(3.2.0),CPI_MTHCHG,PERCENT,AE,M,TRN,FCSA,2017-01,0.79,2,,
