DATAFLOW,MEASURE,UNIT_MEASURE,REF_AREA,FREQ,H_TYPE,H_INDICATOR,GUEST_REGION,SOURCE_DETAIL,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,OBS_COMMENT,UNIT_MULT
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OTH,FCSC,1980,3823,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OTH,FCSC,1981,6643,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OTH,FCSC,1982,7766,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OTH,FCSC,2010,26449,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OTH,FCSC,2011,216617,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OTH,FCSC,2012,106951,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OTH,FCSC,2013,50962,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,OTH,FCSC,2014,412717,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1979,486200,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1980,647137,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1981,843630,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1982,904392,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1983,962131,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1984,841146,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1985,771659,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1986,707764,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1987,723663,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1988,864546,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1989,946072,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1990,918909,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1991,816160,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1992,1166901,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1993,1719967,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1994,2395139,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1995,2881979,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1996,3281292,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1997,2978962,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1998,3113141,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,1999,3222013,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2000,3933469,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2001,3746942,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2002,4399671,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2003,4826954,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2004,6659182,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2005,7565278,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2010,8620638,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2011,11079066,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2012,13557302,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2013,19748073,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2014,8822911,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2015,15072357,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2016,16239937,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2017,17700059,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2018,19102046,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2019,19917654,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2020,10041664,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2021,17402256,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,EC,FCSC,2022,21586588,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,OTH,FCSC,2015,158953,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,OTH,FCSC,2016,67914,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,OTH,FCSC,2017,69898,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,OTH,FCSC,2018,13338,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,OTH,FCSC,2019,11843,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,OTH,FCSC,2020,19942,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,OTH,FCSC,2021,22785,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,OTH,FCSC,2022,10533,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1985,65971,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1986,83349,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1987,102272,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1988,112932,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1989,117171,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1990,125231,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1991,138832,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1992,156635,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1993,160004,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1994,182037,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1995,208311,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1996,232947,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1997,276072,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1998,327809,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,1999,419660,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2000,595842,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2001,554200,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2002,669193,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2003,792535,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2004,690121,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2005,709321,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2010,1500249,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2011,1698100,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2012,1986822,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2013,2767399,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHA,UAE,FCSC,2014,3336213,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1979,62456,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1980,88692,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1981,98189,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1982,110645,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1983,114056,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1984,116570,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1985,101698,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1986,74891,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1987,79917,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1988,102338,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1989,104354,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1990,139480,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1991,255608,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1992,236642,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1993,264319,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1994,216193,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1995,234100,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1996,220050,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1997,219669,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1998,297903,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,1999,306640,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2000,372269,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2001,386446,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2002,524020,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2003,602103,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2004,713270,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2005,975072,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2010,1722378,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2011,1828738,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2012,2008245,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2013,3326970,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2014,10463668,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2015,4081670,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2016,3815334,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2017,4011312,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2018,4202956,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2019,4384183,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2020,2263649,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2021,3744764,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,AM,FCSC,2022,4962888,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1983,444439,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1984,459033,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1985,567091,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1986,564000,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1987,642658,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1988,691487,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1989,897050,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1990,939675,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1991,868260,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1992,1163241,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1993,1272125,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1994,1362782,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1995,1455773,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1996,1531231,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1997,1690249,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1998,1932586,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,1999,2027886,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2000,2350333,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2001,2377792,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2002,3118242,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2003,3683232,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2004,3945064,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2005,4213538,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2010,6320016,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2011,7845949,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2012,8112261,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,ACAF,FCSC,2014,12005951,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1983,14994,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1984,8441,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1985,10533,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1986,6149,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1987,6026,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1988,6768,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1989,5337,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1990,20609,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1991,39148,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1992,53292,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1993,50373,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1994,61297,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1995,55177,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1996,50656,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1997,49659,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1998,58065,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,1999,66941,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2000,83633,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2001,93001,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2002,130007,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2003,167597,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2004,228040,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2005,298201,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2010,486841,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2011,558160,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2012,602304,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2013,1078297,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2014,2656680,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2015,1302168,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2016,1229538,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2017,1260359,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2018,1127282,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2019,1101750,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2020,401735,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2021,475568,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OC,FCSC,2022,967642,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AF,FCSC,2015,838903,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AF,FCSC,2016,823477,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AF,FCSC,2017,857484,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AF,FCSC,2018,982855,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AF,FCSC,2019,1177290,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AF,FCSC,2020,697792,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AF,FCSC,2021,898445,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AF,FCSC,2022,1120562,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,EC,FCSC,2015,4627045,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,EC,FCSC,2016,5028572,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,EC,FCSC,2017,5577176,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,EC,FCSC,2018,6074424,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,EC,FCSC,2019,6362080,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,EC,FCSC,2020,2751004,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,EC,FCSC,2021,4350564,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,EC,FCSC,2022,5951182,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AM,FCSC,2015,1253027,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AM,FCSC,2016,1181389,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AM,FCSC,2017,1263939,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AM,FCSC,2018,1336534,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AM,FCSC,2019,1400392,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AM,FCSC,2020,620147,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AM,FCSC,2021,936191,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GHH,AM,FCSC,2022,1368213,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,1979,9755,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,1980,11179,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,1981,20796,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,1982,27970,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,2010,67457,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,2011,118885,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,2012,125403,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,2013,102137,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,2014,1343577,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,2015,517781,,,,
FCSA:DF_GUEST_REGION(4.3.0),H,NUMBER,AE,A,_Z,GUN,OTH,FCSC,2016,219330,,,,
